ann_id,source_file,sentence_text,auto_mention_types,auto_keywords,ann_is_archaeological,ann_correct_types,ann_notes
ANN0043,paras_1455.txt,"Van Japara den 9' Julij Ao 1688sijn Hooght een verstandig wat tot zijn Rijxwelstant dienstig is. vefgelijke dent noordenalar de gesanten verklaren nog nader zijn Hoogheijts goede een ersoe ko ommandeekmaer hij behijnit tot het afkomen den Command. r neemt zulx daar van aanstonts zijn Ed. behertigen; hun met enen versekerende, dat zij hierbij Continuerende grote eer bij zijn majesteijt zouden in leggen; dog wat aangong het advijs, dat zij afgesanten, nopende het aantasten, en verdelgen van den moorde naar sourapattij, van hem versogten:' antwoorde anteboort door den Command:r den Commandeur; dat het zijn Hoogheijtslandt, en volk d'afgesanten toegepast was, die daar moesten g'ordonneert, en gecommandeert wesen, tegens een vijandt, die wel algemeen; maar dE: Comp:e voornamentlijk, geleert had, en dat zijn Hoogheijt, om te betoonen: dat hij nog part, nog deel hadde aan de bewuste moort, tot Cartasoura, onder de oogen, en in het bij wesen van zijn majesteijt geschiedt, zoo moeste zijn Hoogheijt dit selfs, als een vorst zijnde, moetweten verstandig, en ervaren vorst zijnde, weten, wat dienstig, en ten hoogsten nodig was, voor de jntrest van zijn Rijk, daar, om het zelve van zijn majesteijt en zijn wettige nasaten te bevestigen, d' Hollanders zoo veel bloet gestort, en zulke grote somma van penningen hadden gespilt, dat derhalven zijn Hooght hierin zijn welgevallen geliefde te doen, dat het ook d' E: Comp:e niet en verveheelde, op wart wijse, wertesdelgd, en angebragt en in hoedanigen form, de vijanden van sijn majestt wierden aangetast, en verdelgt, hierop Repliceerden genoemde afgesanten, dat zijn Hoogheijt versogt, den Commandeur beliefde nog drie weken, of ten uijttersten een maandt, geduldt te nemen, dit zoude nu het laaste middel zijn, waarbij kragtdadig soude blijken, zijn Hoogheijts goede meijninge, en intentie. den commandeur beliefde maar te laten weten, naar het uijtgaan van hun pouasse, off vasten, waar dat zijn Hoogheijt zoude verschijnen, belieft tespreken 't zij tot Japara, Samarang, of damak, in welke laast genoemde plaatse, zijn Hoogheijt, als d' Heijligste Tempel, hier om ter sijnde, wel de meeste genegentheijt op demag meest genegen toe hadde, om aldaar sijn trouw voor d'E: Comp: solemnelijk, met dier gestaafde Eden te bevestigen: 'twelk den Commandeur aannam zodanig, als zij beleefdelijk aan, en belooft gt afgesanten voorgaven, van zijn Hoogheijt te verwagten ende Raden van Jndiate belovende met enen ook aanstonts zijn Edl d' Ede Heer gouverneur Generaal, ende d' Ed. e Heren Raden De adviseren. intentie. van",MONUMENT|ARTIFACT,Tempel|penningen,,,
ANN0044,paras_1329.txt,"Van Iapara en Iavas oost Cust onder dato 14 Junij 1677 haar uijtterste vermogen, met goet en bloet, te willen — voorstaen volgens den swaaren Eet, die sy ten overstaan van onse gecommitteerden inden Tempel op ampil naar haare wijse hebben gepresteert, soo dat wij bij kans souden beginnen te derven gelooven dat het bi deselve oprechtelijck gemeent werdt, en wat aenbelanght de bovenstaende 2 andere hooffden, daar vertrouwen wij dat het oock niet aengebreecken sal doch offse wel soo veel ervacentheyt hebben sullen, als die andere van sourabaija daat soudemen aen komen twijffelen, maan t een en tander sal ul bi desen occagie, de ondervindinge nader connen aenwijsen. met dit legertie is de meeninge der voors Javaense hoofden, om in het dorp zypanjangh een myle weeghs van hierbyeen te coomen, waar naer toe ul sullen marcheeren; daar— van daar sult ghy ten eersten met de Europiaenen en misschien oock met onse jnlanders in vaartuijgen de Rivier connen opvaeren, gelick haar voornemen is en dat sy luiden langs de Gevers van deselve Rivier souden marcheeren, als haar vaartuijg quam te gebreecken— om alsoo met de minste ombragie en op de bedeckste wise — te advanceeren tot inde provintie van dviera saba, twee Etmaal keysers, nae haare Rekeninge van hier dat wy echter schatten niet Boven 12 a 14 mylen te sullen wesen, en dit Landtschap twiffelen si dan niet, off sal sich teenemael weder aen side vanden Sousoukouran voegen, schoon het nu met Troenajaja hout en jnsgelyck de nabij gelegen plaatsen gelyck paetsie, berbagh Etc: als wanneer verder de jntentie is, te trecken naar hartesara dut dan hunnes gevoelens haar selven meede wel schicken sullen, schoon het de Plaats is daar— Troenajaja sijn eerste toevluckt heeft genomen, en waar van daan hy volgens de tidinge gisteren en van daag becomen, op die van kadierij is ingevallen, die hem niet en hebben derven staen, schoon sy met — een",MONUMENT|ARTIFACT,Tempel|schatten,,,
ANN0045,paras_1351.txt,"Roeden, elke zijde vierkant beplant met eenige groote waringijn, en mangus boomen, het binnenhof aande Zuijd zijde van tpleijn bestaat uijt vijff distincte en afgemuuerde plaatsen, dog niet kostelijk beband, int agterste waren twee vivers, daar goede groote Rivier visch uijtgehaald wierd; aande west zijde van 'tpleijn staat Een tempel die met soo cierlijk is, als die van goenonsarij boven genoemd, waernevens eenige — oude koninglijke graven gesien worden; d'oostzyde was betimmert met eenige huijsen der grooten. d Erven mede met vierkante gemetselde muiren omtrocken. de Noord zijde slegts door een houte heijninge hekx gewijs afgeslooten zijnde. hier Does soek mad",MONUMENT|GRAVE,tempel|graven,,,
ANN0046,paras_1074.txt,"Soo sijn wij met een groote partije musquettiers, ondert beleijt vande Gou:r: mette tingans, eenige correcorre, ende prauwen met swarten vertrocken naer waeijer, daer gecomen sijnde, hebben den tempel met alle de huijsen in brant gesteecken ende alles gedistrueert maer geen volck gevonden, als een out man die sieckelijck was, die donse het hooft aff sloegen, ende op een staeck aen het strant setten. hier vooren hebt ghij gehoort, als dat door last van d' heer Generael op waeijer een ondercoopman Jan de bie van middelburch, was gelaten met een assistent ende jonge, om op sicht te hebben dat hare vasticht. affgeworpen soude worden, daer gecomen sijnde, hebben hem doot gevonden opt strant seer leelijck mishandelt, ende den jongen seer leelijck gequetst die soo haest als hij ons vernam bij ons is comen cruijpen, seggende de bandaneesen niet beter en wisten off hij was doot, voorder vhaelde ons hoe dat den assistent, boven op den hoogen berch gehangen was, den onder Coopm om leege gebracht hadden ende gedoot, ende dat dit geschiet was doen de bandaneesen, van salamme gevlucht quamen, seggende dat de hollander het op salamme al vingen, ende doot sloegen, ende alsoo sijn die van waeijer ende ende demmer gevlucht nae den hoogen berch bij d'andere daer was groote op spraecke ondert volck, seggende men hadde dese persoonen, wel bij tijts connen waerschouwen, om bij d'onse te comen eermen de bandaneesen alsoo aentasten, want waeijer en demmer waren mede int vbont beslooten, watter vans is sij sijn doot, godt salt oordeelen Aldus op waeijer alles verbrant ende vernielt hebbende sijn vertrocken naer demmer, sendende t doode lichaem nae salamme, ende is daer begraven op demmer is 't oock al verbrant ende vwoest, den tempel ende alle de schoone huijsen, het doel mij wee te verhaelen de verwoestinge ene schade die geschiet is op dese twee plaetse, want ick in mijn leven noijt schoo der noch plaijsanter gesien en hebbe, van woonplaetse als van vruchten seer bequaem geplant, soude te lanck vallen te verhalen, daer en wert om te vluchten.",MONUMENT|GRAVE,tempel|begraven,,,
ANN0047,paras_1386.txt,"Julij 225 desen ogtent verthoonde sig nog een chinees Ionk hebbende 3 prince vleugelties: waeruyt presumeren een batavise Ionkte wesen: gelyk ons kort daer aen dooreender Compradoors wierde de weet gedaen dat het Ionk van bacquam was die intvoorleden Jaer hier van daen was vertrocken en nu den 17e Junij Jongstleden van batavia sijn recise herwaers aengenomen hadt sijnde de andre twee vangisteren het eene een ziams en het andre een taijowangs Ionk waer vandaen komen sal de morgendag openbaeren.— Maendag 26 de Jonk van gisteren avont is mede van zige gekomen kunnende tot nog toe niet vernemen eenig schrijven met het selve off met het vorige vant opperhooft saa aldaer te sullen erlangen Sondagh Dingsdag 27 van desen morgen heeft nog eijndeling den oppertolk satsizeim zyn agterstal ten bedrage van 97 goude boebs komen afleggen en syne schult hier mede voldoen woensdag 28. verhaelen de tolken, dat met de Iongste groote aertbe ving de tempel Nico sij ingestort; alwaer de keyser Nico met nog 3 van sijne successeurs begraven leggen; ook naer desselfs naem genaemt om dat d. o keijser gem:te tempel heeft opgebouwt, alwaer opgemte keijsers graven ook die groote Copere lantaerns gehangen hebben die door den E gruijs salr aen sijn maijes. t doenmaels uyjt de naem vand' ECompverschonken sijn melden mede dat nog 8 stx Ionken van togouan en 2 van Canton stonden te bekomen waer vande waerheijt sig bij ondervinding sal moeten openbaeren. — Donderdag de tolken 29 het ook door den gouverneur versoeken dat de schippers van beijde de batavise Ionken mogten gelicentieert werden eens aende poort van teijlant te komen om haer lieden dewijl sij geen brieven van batavia mede bragten aen ons naer het welvaren van d'E Comp",MONUMENT|GRAVE,tempel|graven|begraven,,,
ANN0048,paras_1329.txt,"Van Iapara en Iavas oostcust den 3 september 1677 vooren jn dien tyt, de gantsche stadt mattaram sien jn coolen leggen, sonder ijets te spaaren als de grooten tempel, de hoven vanden sonsouhounan, pangeran axia panoelaer een der Jongste soonen des majts van pangerans pourbaya sampan ende sirrebon alle drie gelick boven gesegt aende sijde van Troenadjaja overgeslagen en met den buijt naat cadierij gesonden: die binnen gemelde— 5 daagen op carten en dragh beesten geladen nevens alle de vrouwen dochters en dienstwyven sonder iets— Int hoff te laaten, al ten eersten voortgeschickt wierden, onder t' geleijde van wassingh gattij bestaande de contanten die hy selve meede had helpen afpacken in 300000 Sx ra maer van al 't canon was niet meer als een metaal middelbaar stuck genaemt Satomij besyden aldebassen en schiet geweeren vervoert, de — Rest tot noch toe inde mattarom gebleven, alwaar oock nu van wegen troenadjaja noch bleven huijshouden; jnt hoff vanden sousouhouran manco jonda en angan tacca hebbende wiera mangala sin verbliff in dat van— pangeran panoelaer ende 3 Hoofden noch ongevaar— bij haar, tusschen 20 a 25000 man Javanen ende — niet boven 6 a 700 madouresen daer onder gemengt pangeran pourbaga, neemt de graven van syn voor onders waar, sonder sick verders ergens met te moyen, — off niet gemoeyt te werden, de 2 broeders cadjaram — daat van was den ontsten bi troenadjaja tot cadjetij en den anderen hielt sick op syn selven sonder troenadjaja off den sousoukounan te Erkennen soo dede oock eene — vander Regenten van madion met de grootste helft van 't madionse volck den anderen Regert hielt het meede tot cadierij sijnde de mataramse jngesetenen die naar cadierij opgesonden en vervoert waren, alle weder te Rugh gekeert de meesten hoop van halverwegen, ende rest uijt cadierij verloopen genoegsaem met connivertie en dese verlanghden nu al weder naar iemandt van haere wettige princen om deselve",MONUMENT|GRAVE,tempel|graven,,,
ANN0049,paras_1455.txt,"Het Caartie tot speculatie van den sultan door uw Hoog Ed. overgesonden, is zijne maijesteijt door handen van den pangerang diepannigrat bestelt, sonder dat wij den Coning of gem: pangerang, tot het graven van de gragt langs de zeestrandt van speel,wijk tot Caringantoe verdeer aangemaandt hebben, als uw Hoog Ed: e nadere bevelen mede brengen, waar omtrent schoon den Conink door inductie van de Rijxbestierder op onse eerst gedane voorstellinge een grote bereijtwilligheijt betoonde, zoo meijnen wij nogtans dat het graven langsaam genoeg voortgaan zal, voor namentl:k zoo den pangiran met zijne geestelijke timmeragien (gel: sij dagelijx doet) voort gaat. sijne excell:t is zelder te huijs, maar altoos op Carringantoe, daar hij meer ijver in 't laten maken van een mossegi, als in de Rijxbestieringe, besteet, en leijt sijne intentie om een twede tempel tot Canaria bij de graven der ouwde Coningen op te Regten, apparent om den landt aart door dese gewaande godsdienstigheijt tot zig te trecken. de boom staat absoluijt aan de dispositie van den sultan, waar omtrent uw Hoog Ed. ministers gene het alderminste gesag oefenen, gel: wanneerse aan deoost zijde der Revier verplaatst zal wesen, insgelijx staat g'observeert toe wesen werden. . . dog al eer het tolhuijs over te brengen, hadden wij gaarnede walgang om de pagger voltoijt, daar niet meer als de zijde langs de Revierkant aan ontbreekt. het kleijne kruijtkeldertje onder 't Rivier pungtje",MONUMENT|GRAVE,tempel|graven,,,
ANN0050,paras_1400.txt,"de bedewing niet onderworpen en is, als welde noten, ende onzen gouvernr nog voorstaat aldaar soo heel veel in voorraat niet geweest te zijn, wat het andere namentlijk de Marmelade of in gesuijkerde noten-pap, is gantsch dienstig voort zieken huijs, en voornamentljk d'marmel: in alle quaadaardige afgang, de pest van Jndia, en ook van cleijne costen, zijnde 't een ent andere met een goede meninge ons van de Bandasche vrunden toegesonden, die uEds naar t aant opschrift der kasjes bleek, soo veel als ons een soeten mond gunden, en broe derlte van elx evenveel deden, zoo uEEs nu die soetigheijt als nog niet aanstaan mogte zoo gelieve uEEs ons die maar weder toe te schicken, alzoo alhier goeden baat in voorn. siektens bij vinden: maar wat den hing off duijvels drek aanbelangd daar af en hebben wij geheel en al geen kennis en moet uEEs van elders, of van de droes zelvs toegecomen wesen; om den geweldigen stank te weren, diend de selve wel diep in de grond begraven en daar omtrent meijnen wij egter niet dat de witte mieren haar woonstede sullen kiesen, bij onsen voorraad van heel en genees-middelen hebben wij nog een stuk als een vuijst groot ende dat algeheel droog is, waar mede het nog wel een dozijn jaren sullen connen stellen, zoo dat ons dien drek dog niet en gelieft toe te senden, alzoo daar geen schuldt aan hebben.",GRAVE|INSCRIPTION,begraven|opschrift,,,
ANN0051,paras_1138.txt,Armosijnen 200 ps slechte grauwe hoeden 300 ps sijde Cousen ofte ten ware met eenige sayjetten conde geholpen worden 50: sts gecoleurde Cnopen 300 ps. drooglere schoenen 40 vellen spaens leer ende eenigh leer om schede te maken 10 huijden soolleen 30 ps Croonrassen ofte sempetianen ende eenige stene tot vuurroers sijn E schrijft mede dat benevens de twedisteleerde ketels voor desen toegesonden noch twe mochte becomen soude daermede het hele gearnisoen van arac connen provideren Den Conincx broeder die sich in octob bijde portugesen in Columbo vervoeght hadde wiert bij de selve heel suspect ende bij naer als gevangen gehouden so gesecht wierd was van meninge geweest sich weder naer candi te begeven De stad Gale aende land sijde liet sijn E.r mits nu de gelegentheijt vande inwoonders daer binnen hebbende fortificeren ende de gracht die opde 30 voeten brete begonnen was 10 voetwijder ende 3 voet dieper graven en president sent met dito schip een missive van 26. martij aen sijs Eb ende een ander aende Ed:t Hr genr,MONUMENT|GRAVE,candi|graven,,,
ANN0052,paras_1336.txt,"Aan de Edle keer mijn heer Robbertus Padt Brugge, gouver mitsgaders directeur, deser moluccos mijn E: heer gouverr, dese dient tot een hortelijke — groetenisse terwijl nu den tijt vande goede maanden verschenen zijn soo versoekende wij aen uE: heer gouverr om goede maende te cunnen genieten, — vorders versoek ik aen uE: heer gouverr, om smaendelijks kostgelt te cunnen genieten, 't welck noch voor te komende maendt is uijt te deelen, en hier beneffens bekomt uE: hr gouverr 't rantsoen rollen met de rollen om goede maenden, 't welk is de rantsoen rolle vandemaent april en de maent maeij, — voorts soo heeft den cappl lauwt den vierden kalck oven doen branden en is seer wel gebrandt, doen seijde den cappt lauwt dat heij soude doen decken, en met een grop omgraven laten, en soo versoekte en aenden lauwt cappiteijn, dat hf offe hem geliefde de kortegaer boven op het fort mouritius wadt doendecken, hij seijde jae en hij belaste sijn volck, datse dattelijk maeken soude het welck gedeelt is, voorts versoek ik aen uE: heer gouverr om seis — pedacken 't welk ik seer om verlegen ben, om de — ruijghte rondom 't fortresse af te laten kappen— vorders versoek ik als mijn E: hr gelieft om een nieuwen koestal te laten maken, want den oude heel vervallen is, het welk de jonge beeste inden negen moeten staen — voorts versoek ik om een stuck zeijlcleet om het kruijt op te droogen vorders mijn E: hr, bennen de mardijkers met heur f 203 vrouwen soo onwilligh om sondaeghs inde kerck te komen en den schoolmeester heeft ook alle verscheijde reijsen aen mijn geklaeght, om datse swoonsdaeghs niet inde catikiesasie en koomen, altemet komender twee, a drie, en alte met gheen, en ik seijde tegen den schoolmeester dat ik dat aen de E: hr gouverr— bekent maeken zoude, vorders soo versoekt den schoolmeester aen mijn E: Hr gouverr om een huijsie te mogen werden gemaekt want 't oude huijsie heel vervallen is, voorts soo heeft den capptle lauwt op den 16 ditto hondert man van heet lant met een carcorre naer ternaten toe te brengen, soo seijde de capple lauwt tegen mijn dat volck mosten op ternaten voor den konink een nieuwen tempel maeken voorts soo is den 8 dito den oncristen chinees overleden, hier nevens versoeck den suppmt philip Jansen van macquian soldaet de welke sijn ruijme tijt verschenen zijn om noch drie Jaer te verbinden, aen de E: compe — voorts en isser bij ons niet voor gevallen den als — goedts, hiermede afbreek ik, en wil uE: hr gouverr in de protexcie des alderhooghsten, jk blijve uE: hr gouvernr sijn geringe, dienst gewillige dienaer, onder stondt en was geteekent, michiel Thiel, in margine stondt, macquian Int fortresse, zeeburgh adij den 17 meij ao. 1678 vorders mijn",MONUMENT|RUIN,tempel|vervallen,,,
ANN0053,paras_1111.txt,"als de vlackten van Caruan en den schadelijk houck gepasseert sult wesen ot omtrent madura sult dienen op te stoppen aleer u van Javansche Custe begeeft om over te steecken om den houck van Oedjongh salatan te beseijlen en mente vervallen bij westen banjars reviere alsoo door d'onschsuijverheijt vande borneose Custe aldaer miet meer der moijte sondet op comen als langes Jala Des Comps dienst isser aengelegen dat ul wat spoe dich inde reviere van martavura mocht comen om daencompste der maccassaren aldaer te verhinderen alsoo dese veele peper van daer comen haelen die dan van maccasar naer chijna ene de filippinas vervoert werden Hoe wij geresolveert sijn alle vaertuijgen aen te slaen die sonder onse passen sullen pogen naer martapura te seijlen is u l bij monde gecomuniceert en schrijven sulcx mede bij onse Missive aenden Coninck ald:r met de principaelste redenen waerom sulcx geschiet daer van de crachtichste sijn dat den Coninck ons niet en soude connen beschermen ijegens de Javanen maccasaren ende andere onse vianden die in sijn landt comen handelen inde wijde monde des reviers soose daer stercker als wij lieden mochten comen, Item dattet ons niet langer staet te verdragen, dat den macasare haer proffijten sullen trecken uijt den peper handel aldaer de wijle ons den Coninck belooft heeft gehad datter geen vreemdelingen peper souden coopen soo lange als wij daer met onse scheepen souden leggen om te handelen het welcke soo niet en is gevolcht tot onser excessive Costen en verachteringe en voorders dat wij van onse onderdanen die met onse passen naer marta pura gevaeren en wedergecomen sijn verneemen datse den Coninck qualick bejegent en den macasaren en Javanen beter als haer tracteerende is, u l: sullen derhalve alle het vaertuijch dat geduijrende uwe reijse ende inde reviere van martapura sonder onse passen sult comen te bejegenen aenslaen ene vermeesteren het sij oock wat vaertuijch het soude mogen wesen te weten spanjaerden portuguijsen maccassaren Javanen maleijen en alle andere die bevinden sult sonder onse passe te vaeren alsoo wij bij ervaerentheijt bevinden datse meest alle ofte oock vast alle hunne op maccasar en van daer op Cerum bura pula manit kelangh Tijdor Talamahera Ceram laut en daer all om hermaecken trachtende ons alsoo te verderven den Nagel handel en de ondercruijpen die van macis en muscaten sult derhalven niemant excuseeren dan die als gesegt is met onse passen vaeren mits dat deese oock niet en sullen in hebben de verbodere waeren als sijn foulie nooten muscaten nagelen peper ofte Caneel alle welcke specerijen ul onder Recepisse sult overnemen uijt de soodanige assigneerende deselve",MONUMENT|RUIN,pura|vervallen,,,
ANN0054,paras_1097.txt,"Ren-Hangh neffens een Jachtge toebehoorende Jan Brijs waren in december van Arracan beijde volladen naer Battavia vertrocken, Soo dat hoope Battavia van rijs redelick geprovideert sal blyven Naer dat alles In palicol geindt ende hier soo veel als becoomen conde: ende de goederen aenboordt vande Jacht gescheept waren: Soo sijn wij op primo Desers naer boor gevaren met alle man niet een persoon gelaten als een Jonge in palicol alwaer wij seer gelucklyck aenboor sijn gecoomen, Ende leggen Jegenwoordich ter reede met de Jachten der Schellinck: Vlielandt de bouremer ende de Sloep en de Cameel aende hoeck die meede een kruijsser verstrecken sal, soo dat van vaertuych wel versien syn Ende de Cust hierom heel besedt sullen houde Godt geve de ricke moorsche Scheepen wt pegia Ende Atchin verwacht werde, In onse handen moogen Coomen te vervallen, op dat de Ed: Compe. eens van haere swaere lasten ende Intresten mach voldaen ende beta werde, ende 't swaren Jock dat eenige Jaeren herwaerop den hals gehadt hebben nu mede geremedieert ende afgeleijdt mach werde de saecken hebbe geen langer wt sedt connen liden: Alsoo van Jaer tot Jaer slimme ende Erger werde: ende meerder in Schulden verviele mede mochte niet vercoopen nochte Coopen ofte leveren Sonder Licentie vanden Gouverneur, Soo dat den Hooch dringende noodt ons hier toe gedreven heeft, hoe de Saecken voorder af sullen loopen leert den tijt De moorsche Gouverneur sal wel cleen singe: maer sa ons ny niet langer met Praetges paeijen de Engelsche leggen hier ter reede met een Jacht end Sloep hebbe menichte van Sengolies vaerders aengehaelt waer mede verhoopt hadde haer schulden geindt Soude hebben dat tot noch toe niet heeft willen wesen Dan aen haer garant sullen wel geraecken alsoo Jegenwoordich meer in handen hebben als haer schult aen landt naer ons vertreck van landt hebbe Dengelsche eenige van haer Schulden becoomen ende op van Daege Duijsent pagode contant: haer schult is in alles niet meer als 40 pa. geweest wat inden sin hebben connen niet weten: naer verluiden laeten sullen t'Comptoir verlaeten Wij verhoope V: E: aldaer in geen moeijten om desen 22½ saecken vervallen sult: offer eenige mooren goeder inde",MONUMENT|RUIN,pagode|vervallen,,,
ANN0055,paras_1329.txt,"Van Iapare en Javas oost Cus den 14 Junius 1677 als battarien in de Rivier te dienen, naar den Tempel op te dringen zulcx wij met al den ovrlogh, den 6e daar aen volgende niet alleen gejnquatieert, maar Oock al een goede patij clappus boomen gevelt en jnde mooten van 12. voeten lenghten gezeet Laagen om op een bequame uijt gekipte plaatse een batterie voor onse vier aengebrachte— 12 lbrs op te richten, dock ons volck jnsonderheyt de matroosen, ende eenige amboinesen, als andere jnlanders door continuelen, arbeyt vermoeyt wierden den voortganck gedilayeert tot des anderen daags savonts, wesende in dees verloopen— twee daagen, soo wel wat schermutselens voorgevallen maat sonder veel klemn off ernst alsoo de madouresen weijnich standt hielden zulcx wij geen schaade aen d' onse zoude gelegen hebben, ter waare een borger, een matroos, den Eersten dagh van onse Landinge, en daags daar aen een — amboinees hun uijt moeskoppen vande troepen aff begeven, en alsoo d' eerste het Leven en d' andere beijde haar koppen verlooten hadden zijnde den amboinesen Sergeant Oenoes— op dieselve wijse, ergens uyt het bosch met een koegel in de half gequest, en omtrent 14 daagen daar naa aen de — quetsuere gestorven, daar en tegens waren ons d' Eerste twee daagen, vijff vijandelijk hooffden gebracht, en boven die 12 a 13 Liken gevonden, diese niet en hadde connen— affsleepen, Ten selven dage smorgens voor dat wij s' naar — middags uyt onse eerste quartier naar den Tempel op trocken, is opgemerckt dat nevens d'ordinaire vlagge op — Tronajajas kat in d' andere hoeck oock affwoeij een — puer witte vlagge, ende alsoo eenige uren voor ons vertreck uijt de Rheede voor Sourabaija met seker madurees vaartuyen in onse handen was vervallen seker vrouw mensch en een— kindt, die seijde haar man Sourabaya te hebben, soo hadden wij deselve doen aen landt comen, en op vrije — voeten gestelt haar versorgende met een kleyn geley, brieffie, op datse door niemant van d' onse tusschen wegen mogt verhindert werden, en is daar meede ongevaar ten 8: uyjten, door twee maleytse Soldaaten tot overhalff wegen",MONUMENT|RUIN,Tempel|vervallen,,,
ANN0056,paras_1118.txt,"Op heden arriveerde fransisco pinto met sijn fergat Jambij, hebbende in passant tot Jambij aengeweest, alwaer sijne Joncke door outheijt gelaten heeft, end met pertije Cleeden, peper en diergelijcke waren, soo in Jambij als tot Batavia opgecocht, herrewaerts gecomen is/. adij 30en dito sijn hier uijt lijgor gearriveert 8n Castiliaenen, die aldaer eenige maenden verleden, met een Chinnese wanckangh door storm, masteloos, vervallen ene gevangen waeren, haere Joncque ende Carga van omtrent 125: p:s Rouwe sijde ende andere Coop: manschappen, als mede hunne slaven, heeft den Coninck aengeslagen, en haere persoonen in gerarckenisse doen sluijten, wij informeeren ons opde gelegentheijt deser Spaenjaerden, en verstonden seecker. lijck dat hoet luijden waren van qualiteijt, den oversten derselver was genaempt lovis de Guseman, sij sergeant maijor van Ilie fermosa, welcke den Coninck van spangen meer als 20: Jaeren, tot manilos, dee de molucque, ende fermosa, in verscheijden militaire officien hadde gedient, sijn geselschap waren onse 5: alphoeros, een padro, frere derordene van santo domingo, en eenen marinero Italiaen van Ge soen nua, dese lieden waeren int verleden noorder mouson, met gem: Wanchangh van fermosa nae mani eck Jla vertrocken, maer door storm (als gemelt) in lijger vervallen/ Aij 4en Augustij nae dat den Diamant poinct, mij door de Ed: Heer Anthonio van dienen behandicht, om aen den Coninck alhier te vendeeren, de voorige dagen van sijne Meij:t en des selfs Juweliers was gevisiteert, soo ben met den oija sij caijladt ende andere gecommitteerden des Conincx, nae verscheijden confrentien veraccordeert, dat sijne Maij:t gem: Juweel voor 60: Cattij silver siamse munte aennemen soude, waer op t' selve de gecommitteerden geintregeert, door hun lieden uijt den Rinck gelicht, scherpelijk besichticht en aenden Coninck, tot sonderlingh genoegen zijner Maij:ts overgelevert is /. adij 6en dito wierden door bevel des Conincx, bij sekeren Tempel geroepen alwaer opra sarapaendt secretario des Conincx, met drie Maleijse tolcken vonden, welcke ons proponeerden, dat vanden Coninck waeren gecomitteert, omme seeckerlijk te vernemen hoedanige lasten de Comp:e eertijts in sijn Coninck rijck onderworpen was geweest, ende hoedanige nde",MONUMENT|RUIN,Tempel|vervallen,,,
ANN0057,paras_1125.txt,"septemb. 1637 der vellen seer hindert, maer alsoo de vasten over een maent ten eyndeen weesen sal, bleef gemelten Japander van gevoelen, dat den vanck der herten haelt sal toeneemen, dat Godt geven wil aen 6:e ditto wierden aen des Coningie heerlyersten Tempel wat: 14: serput by Berckelangh ontbooden daer gecomen zynde, verhaelde syn Edt met veele siamsche pluymstryckerien, hoe aengenaem dat het de Mant is, een 5: stxc: balcken geleent, ende een d. o geschoncken hebben, daer wy minnelyck doch waersaem op antwoorden, nae 't eyndigen van d. o siccours, thoone sijn Eds ons alle de vervalle tempels, thoorens eene piramiers, die ontrent si- ser-put, staen verhaelte dat den Coninck hem geordonneert hadde omme alle t'vervallen te repareeren. noemde veele Siamse als moorsche Mandoryns, die hunne hulpe r gepresteert, ende hoe veel yder by gebracht hadde, Eyndtlyck voeghente sijn Ede daer noch bij dat den Coninck hem geleest hadde, mij int minnelyck te doen vraegen, of ick de helpende hant niet bieden wil da de, dat ick met vriendelickht socht t'excuseeren, maer te vergeefs want eer dat scheyden most toezegginge doen, dat mijn hulpe oock nae cleen vermoogen bij brengen wouden, waer over Berckelang seer vernoeght was aen 8en ditto in quasaemon Japander ine logie gecomen verhaelende hoe alle d' hier synde Japanders op gisteren by Oya, pitsia, jong-cram (die haer voor spraack ten hove is) op syn ontbieden geweest syn ende dat do. oya haer uijt sConincx naem voor droegh, de Mant voornemens is int aenstaende suyder mousun, een Jonck met een Ambassadeur naer Japan te senden, omme met den keyser aldaer te reconsilieeren, belasten dat iij een bequaem persoon uyt kiesen die als anachoda der Joncke derrewaerts vertrecken soude Item dat de stemmen te gelycken op hem gevallen waeren, doch dat hyj 't selue op veel insichtige swaericheeden gewergert ende plaet af geslaegen hadde, eyndelyck versocht gemelten quosaemen te ons gevoelen, Ingeval den Coninck enckel syn vertreck derrewaerts begeere, off hij buyten veryckel des doots, ende d'ambassade oock sch aengenomen",MONUMENT|RUIN,Tempel|vervallen,,,
