volume,year,match_type,match_desc,match_text,depth_m,depth_unit,site_name,has_site,has_volcanic,location,sites_nearby,volcanic_nearby,locations_nearby,page_est,context
OV_1923,1923,volcanic_arch_v_tengger,Volcanic+archaeological: Tengger,Tengger,,,Tjandi Tikoe,True,True,,Tjandi Tikoe; steenen beeld; zilveren plaat,Tengger,,91,"an het jaar  998 na de Hidjrah,   570   Eiland Tambelan, afd. Karimoen.  res. Riouw en Onderhoorigheden.   Graf van een Radja Boengsoe,   571   id.   id.   Zelfde graf van ter zijde.   572   Soeka Loewai, onderafd. Serdang.  afd. Deb en Serdang. Gouv. Oost-  kust van Sumatra.   Rotswoning.   573   Ranau Kembolo, distr. Kandangan,  afd. Loemadjang (Pasoeroean).   Bescbreven steen-blok : „Mpu Ka-  me^wara tirthayatra"" (Oudh. Versl.  1920 p. 100).   574   Redjapada, distr. Toeren, afd. Ma-  lang, (Tenggergebergte),   Twee steenen beeld-fragmenten.   575   (Serang hoofdplaats). res. Bantam.   Aanzicht masigit (detail).   576   id.   id.   id. id.   577   id.   id.   Binnen aanzicht id.   578   Wrscbl. Tengger, afd. Pasoeroean,  thans in het bezit van Loo Ing Hian  te Soerabaja.   Zodiakbeker m"
OV_1923,1923,volcanic_arch_v_tengger,Volcanic+archaeological: Tengger,Tengger,,,Tjandi Tikoes,True,True,,Tjandi Tikoes; ontgraving; steenen beeld; zilveren plaat,Tengger,,91,"derafd. Serdang.  afd. Deb en Serdang. Gouv. Oost-  kust van Sumatra.   Rotswoning.   573   Ranau Kembolo, distr. Kandangan,  afd. Loemadjang (Pasoeroean).   Bescbreven steen-blok : „Mpu Ka-  me^wara tirthayatra"" (Oudh. Versl.  1920 p. 100).   574   Redjapada, distr. Toeren, afd. Ma-  lang, (Tenggergebergte),   Twee steenen beeld-fragmenten.   575   (Serang hoofdplaats). res. Bantam.   Aanzicht masigit (detail).   576   id.   id.   id. id.   577   id.   id.   Binnen aanzicht id.   578   Wrscbl. Tengger, afd. Pasoeroean,  thans in het bezit van Loo Ing Hian  te Soerabaja.   Zodiakbeker met jaartal 1253 (^aka.   579   Mandiangin, afd. Moeara Tambesi,  res. Djambi.   Zeven beschreven zilveren plaatjes,  een boek van boomschors met 120  bladzijden, een gong, een Ians, enz.   580   Tjandi Tikoe"
OV_1923,1923,volcanic_arch_tephra,Volcanic+archaeological: tephra/ash/tuff,asch,,,tempeltjes,True,True,,tempeltjes; fundamenten,asch,,97,"hiedenis als in Djocja: het op te richten museum is  nooit verrezen; zoowel het plan om de pasebans op de aloen-aloen daarvoor in te  richten, als het grootschere plan om in het nieuwe gemeentehuis een aparte zaal  voor de beelden beschikbaar te stellen, is niet tot uitvoering gekomen. De verzame-  ling heeft op het Regentserf gestaan totdat de gemeente Magelang niet ongaame  van de zorg ervoor werd ontheven (G. B. 2 Juni 1917 No. 11). Behalve enkele  stukken, die naar het Museum van het Bataviaasch Genootschap zijn vervoerd, is  de geheele verzameling toen naar Prambanan overgebracht (Oudheidk. Versl, 1917  p. 50, 1918 p. 12).   Het was de bedoeling, dat er daar een loods voor gebouwd zou worden  zoodat de beelden beschermd zouden staan tegen den regen. Zij waren daarom  voorloopig op enk"
OV_1923,1923,volcanic_arch_tephra,Volcanic+archaeological: tephra/ash/tuff,tufche,,,BRONZEN VOORWERP,True,True,,BRONZEN VOORWERP,tufche,,115,"oUlling oan ten oogel, <  en trifula of «ajra dragend     OUDHEIDKUNDIG VERS LAG, DERDE EN VIERDE KWARTAAL 1923 139    of geteerd en geven op eakele curieuze stukken na, waarvan we de afbeeldingen  reproduceeren, geen aanleiding tot bijzondere opmerkingen.   Ten slotte brengen we hier gaame dank aan den conservator, P. A, Hadi-  widjojo, voor de welwillendheid, waarmede hij ons in de gelegenheid gesteld heeft  de collectie te beschrijven en te fotografeeren.   A. BRONZEN VOORWERPEN.   I. Buddhuftufche beelden.   a. Mannelijke godheden.   Buddha's.    Aksobhy a (BBMB. p. 3).   No. 2. Zonder voetstuk of lotuskussen. Onder het zitvlak een pin ter beves-  tiging in een voetstuk. Ovale schijf als glorie.   Hoog 6.5.   No. 3. (Kn. no. 16). Langwerpig zeskantig voetstuk, waarop ovaal zitkussen.  "
OV_1923,1923,volcanic_arch_tephra,Volcanic+archaeological: tephra/ash/tuff,aschool,,,yoni,True,True,Desa Poedjonlor,yoni; lingga; linggas,aschool,Desa Poedjonlor; Desa Ngabab; desa v66r de; Desa Tawangsari; Desa Sebaloeh,150,"tegal van Kartotroeno een lingga.   ONDERDISTRICT POEDJON.   Desa Poedjonlor.   conform sub 2294 inventaris.      OUDHEIDKUNDIG VERS LAG, DERDE EN VIERDE KWARTAAL 1923 183    Desa Ngabab. (2298) verg. 2306.   Vijf beelden op de Koekoesan (een der Darawatitoppen) op een boop kali-  steenen; voor zoover bekend hebben deze beelden altijd hier gestaan.   Een steenen muur bestaande uit groote, goed afgewerkte steenen, ter lengte  van 24 M.; niet ver hiervandaan een oud graf.   In de desa v66r de desaschool een yoni en twee linggas.   Desa Tawangsari.   Op een Inlandsch kerkbof op een hoop kalisteenen twee dierenbeeldjes.   Desa Sebaloeh. (thans met de desa Pandedjadjar vereenigd tot de  desa Pandesari).   Conform 2297 inventaris.   Op de top van de eigenlijke Goenoeng Kawi d: 8 M. ten Noorden v"
OV_1923,1923,depth_voet,X voet diep,"16 
voet diep",4.88,voet,fundamenten,True,False,Desa Pondok,fundamenten; baksteenen fundament,,Desa Pondok; desa Mendalan vereenigd; desa  Pondokagoeng; Desa Bajem; Desa Pait,150,een steenen watervat.   Desa Pondok (thans met de desa Mendalan vereenigd tot de desa  Pondokagoeng).   Conform sub 2312 inventaris.   Desa Bajem.   Conform sub 2310 inventaris.   In het gehucht Boeloeredjo werden op een tegalan van Kromotaroeno  baksteenen fundamenten gevonden.   Desa Pait.   Op een oro-oro in het gehucht Barakan zes bekapte steenen.   Desa Kadjang (thans met de desa Poelosari vereenigd tot de desa  Soekosari).   Op de sawah van Tjokro een onbekapte steen waarin een rond gat ± 16  voet diep.   Op de tegal van Mertodikromo op de Goenoeng Krengih (gehucht Soember-  soeko) twee bekapte steenen en een steenen neut met ronde knop.   Desa Poelosari (thans Soekosari).   Op het erf van Drono (gehucht Mangir) een bekapte steen en een fragment  van een bewerkte steen.      BIJLAGE 
OV_1924,1924,excavated,excavated,uitgegraven ,,,Tjandi P6ndSm is,True,True,,Tjandi P6ndSm is; tempel; tempel; tempelterrein; tempel,laharlagen,,13,"waarbij werd geconstateerd dat een sprekend-relieffragment, afgcbeeld  in O. R. 1920 Plaat 20, steen 16 (Melville 287) zich niet meer ter plaatse bevond.  Het verlies van dezen steen is zeer te betreuren, aangezien hierdoor een lacune  ontstaat in de reconstructie van de Rama-serie van den Brahmatempel. Van  12 Januari — 14 Februari d.a.v. werd doorgewerkt aan de Tjcindi's PSndfim en  A s o e. B^ den eerstgenoemden tempel werd voor terrein-uitbreiding een strook  grond van 1 M, breedte rond het uitgegraven tempelterrein aangekocht. De tempel-  voet ligt nu gemiddeld 2.5 M, onder het maaiveld. Het verzetten van grond  was zwaar, aangezien de grond moest worden losgeh£Lkt en zich tusschen de vele  laharlagen drie „parang"" lagen bevonden van groote hardheid.   Bg het ontgraven kwamen slechts "
OV_1924,1924,volcanic_arch_lahar,Volcanic+archaeological: lahar/mudflow,laharlagen,,,Tjandi P6ndSm is,True,True,,Tjandi P6ndSm is; tempel; tempel; tempelterrein; tempel,laharlagen,,13,"aangezien hierdoor een lacune  ontstaat in de reconstructie van de Rama-serie van den Brahmatempel. Van  12 Januari — 14 Februari d.a.v. werd doorgewerkt aan de Tjcindi's PSndfim en  A s o e. B^ den eerstgenoemden tempel werd voor terrein-uitbreiding een strook  grond van 1 M, breedte rond het uitgegraven tempelterrein aangekocht. De tempel-  voet ligt nu gemiddeld 2.5 M, onder het maaiveld. Het verzetten van grond  was zwaar, aangezien de grond moest worden losgeh£Lkt en zich tusschen de vele  laharlagen drie „parang"" lagen bevonden van groote hardheid.   Bg het ontgraven kwamen slechts twee geomamenteerde stukken voor den  dag n.l. een fragment van een kalakop-spuier (bovenstuk) en een palmet van de  sokkel. Verder slechts l^stwerk, De onderbouw van Tjandi P6ndSm is nog vr^wel  aanwezig."
OV_1924,1924,volcanic_arch_lahar,Volcanic+archaeological: lahar/mudflow,lahar,,,Tjandi P6ndSm is,True,True,afdeeling  Moentilan,Tjandi P6ndSm is; Tjandi  Loemboeng; tempelkamer,lahar,afdeeling  Moentilan,13,"met van de  sokkel. Verder slechts l^stwerk, De onderbouw van Tjandi P6ndSm is nog vr^wel  aanwezig. Van de deklaag, die slechts gedeeltelgk voorhanden is, kon een recon-  stnictie-teekening gemaakt worden. Ook is een gedeelte van het plint en van den  ingang nog aanwezig, terwgl het voorste gedeelte van de trap intact is. De vloer      OUDHEIDKUNDIG VERSLAG, EERSTE EN TWEEDE KWARTAAL 1025 15    van de tempelkamer en de put z^n uitgebroken; de laatste was vol keien, die er  vermoedel^k door een lahar z^n ingeraakt.   De fjandi is naar het Westen georientecrd en men had met de omamen-  teering der twee paneelen links en rechts een aanvang gemaakt.   Geteekend werden plattegrond en situatieschets, vooraanzicht, zijaanzicht  en doorsnede over de trap en de put.   Een drietal Gane^a's, door de"
OV_1924,1924,depth_m,op een diepte van X,op een diepte van 7 ,7.0,meter,inscriptie,True,False,,inscriptie; beeldje van trachiet; beeldje waarvan; lingga,,,17,"an Rsatnai^ onderdistr. Gajamprit (Klaten) een      OUDHEIDKUNDIG VERSLAG, EERSTE EN TWEEDE KWARTAAL 1925 19    lingga aangetroffen (opgenomen in het Sriwedari-Museum te Solo) met de volgende  inscriptie :   // swasti <?akawarsatita 856 phal  gunamasa tithi pratipada krsnapa  ksa wa O po O O tatkala sang pamg^t  angg^han manusuk sIma.   Volgens mededeeling van den Assistant- Resident van Koeala Koepas werd  omstreeks 1903 door den heer E. A. Hilckes bij het doen van mijnbouwkundige  opsporingen op een diepte van 7 i 8 Meter, op een niet nader bekende plants tusschen  Goenoeng Koepang en Karang Intan (onderafd. Martapoera) een  beeldje van trachiet, hoog 34, breed 15 c.M. gevonden. Het beeldje waarvan  op ons verzoek een foto vervaardigd werd, is blijkens de halve-maan-vormige  uitsteeksels"
OV_1924,1924,volcanic_arch_tephra,Volcanic+archaeological: tephra/ash/tuff,asch,,,monumentjes,True,True,,monumentjes; monumentjes; monumentjes,asch,,48,"^l het  eerste onderdeel van den Tjoepoe wat oe-zuil achthoekig en de beide laatste zestien-  hoekig zijn. De zuil van Tjoepoe watoe is, naar men weet, massief en mag om die   reden niet als een dagob („dhatugarbha"", „reliekhouder"") worden gekwalificeerd.   Daar van de stupa-vormige monumentjes van Palgading alleen de buitenlagen   gevonden zijn en aan die steenen geen zorgvuldig afgewerkte binnenvlakken  voorkomen kan niet met zekerheid worden geconstateerd of in het inwendige een  ruimte voor asch, een ireliek of iets dergel^ks is uitgespaard geweest. Omtrent de  bestemming der monumentjes tast men dus in het duister.   De bekroning van de dagobs van Palgading heeft de heer Perquin op de  reconstructie-teekening in den vorm van een pinakel ontworpen, Hg kan zich  hiervoor beroepen op den"
OV_1924,1924,volcanic_arch_tephra,Volcanic+archaeological: tephra/ash/tuff,asche,,,tempelterrein,True,True,,tempelterrein; monumenten,asche,,69,"gevonden werden. Tegelijk gaven deze hoekstukken door een zorgvuldige sorteering  complete niswanden, zoodat ze ook de hoogte van de nissen bepaalden.   In November werden de oudheden in de omgeving van Madjakerta  bezocht. Van deze gelegenheid werd tevens gebruik gemaakt, om de interessante  werkzaamheden van den beer Maclaine Pont te bczoeken. Omtrent de bezochte  oudheden valt niets bijzonders te rapporteeren.   De opzichter maakte de monumenten in het Blitarsche> Kedirische en Madja-  kertasche schoon en vemieuwde zoo noodig de paggers.   Vcr^La^ mn dea Boui^kundig Opzichter.   Derde en vierdc kwartaaL Om het tempelterrein van Plaosan werd een  prikkeldraad-ompaggering aangebracht. Het terrein ten Zuiden van Plaosan werd  eveneens ompaggerd en het toegangshek in den Noord-W^esthoek gep"
OV_1924,1924,volcanic_arch_v_merapi,Volcanic+archaeological: Merapi,Merapi,,,Tjandi Loemboeng,True,True,desa Sengi,Tjandi Loemboeng; Tjandi Asoe in; Tjandi Loemboeng; tjandi werden 11; tempels,Merapi,desa Sengi,70,"eid tot  logeeren benomen werd, moesten de werkzaambeden worden afgebroken en keerde  rapp. naar Ojokja terug. Begin van bet eerste kwartaal 1926 zullen de voorzieningen  aan de overige tempels op bet Di*dng-plateau ter band genomen worden.   Voor de overige werkzaambeden zie onder § 9.   V trying van den Fotcgraaj-Teekenaar.   Derde en vitrde k^^artaaL In aansluiting aan de werkzaambeden in bet tweede  kwartaal zette rapporteur bet werk voort aan Tjandi Loemboeng, op de ""West-  belling van den Merapi in de desa Sengi. Van 6— 16 Juni werden de werkzaambeden  onderbroken en te Djokja Tjandi Asoe in teekening gebracht. Van 17^25 Juli werd  ontgraafwerk verricht op de W^estzgde van Tjandi Loemboeng; aan de Noordzgde  werd op ad vies van den bouwk. Inspecteur niet gegraven, aangezien een zeer "
OV_1924,1924,depth_m,op een diepte van X,op een diepte van 0 ,0.0,meter,ontgraving,True,False,,ontgraving; ontgraving,,,71,"k van de as op bet Oosten. Den 2den Dec.  braebt de verdere ontgraving v^ den 2den muur aan bet Uebt, dat deze een voorsprong  bad; deze werd opgemeten, en in kaart gebraebt. Noordel^k van de as was alles    i    \    OUDHEIDKUNDIG VERSLAG, DERDE EN VIERDE KWARTAAL 1925    87    nog intact (d.w.z. de fundeerlng), doch Zuidel^k daarvan lag alles door elkaar en  was er geen verband meer te vinden.   Den Ssten werden in den Noordhoek van dezen Oostelqken voorsprong zeven  aardewerk-potten gevonden op een diepte van 0 80 M. en alle onderstboven bij en  op elkaar liggend (plattegrond onder letter B).   Er werd doorgewerkt tot den 16den Dec., dock zonder verder resultaat.   Van den 16den tot den 27sten heeft rapporteur door ziekte geen leiding aan  de ontgraving kunnen geven; dat werd gedurende "
OV_1924,1924,volcanic_arch_tephra,Volcanic+archaeological: tephra/ash/tuff,asche,,,tempelingang,True,True,,tempelingang; beeld worden; Nandi; Mahakala,asche,,103,"het lotuskussen en op de details van het  beenkleed (slippen naast de heupen; plooien ter weersz^den van de beenen), welke  bg beide^beelden een sterke gel^kenis vertoonen. Van den baard van den Guru is  nog juist het puntige uiteinde zichtbaar. Oe in de linkerhand gedragen kamandalu  heeft niet den bol-ronden vorm van het kruikje der Javaansche guru's, maar is  afgeplat. Overigens kan ook van dit beeld worden gezegd, dat het zuiver Midden-  Javaansch van st^l is.   De Nandi^wara van het Bataviasche Museum (PL 31 c) en de Mahakala te  Kombeng (PL 31 d) vormen bl^kens de gelijke hoogten der figuren en de maten van  de achterstukken een paar. Z 9 voeren de gewone wapens, de eerste een knots, de  tweede een drietand, en houden het lichaam een weinig naar op zijde gewend, in de  richting van d"
OV_1924,1924,volcanic_arch_v_merapi,Volcanic+archaeological: Merapi,Merapi,,,tempel,True,True,desa Tampir zgn,tempel; Ganesa,Merapi,desa Tampir zgn,138,"dezer putten de kambodja->boom geplani is,  welke alleen bg de graven gevonden wordt, en de steen, welke op vele graven  gevonden en nog tot grafsteen gebruikt wordt, bebbende deze gedaante *), ook bg ver-  scbeidene wellen aanwezig is, Duidelijk bl^kt bet, dat deze steenen aldaar eerst in  later en t^d geplaatst z^n. eene andere wel beb ik een paar gebroken Ganesa*  beelden gevonden.   10 October 1841.   2. Oudheden op Tampir, gelegen 3 palen Westelgk van Bojolali,  op de belling van den berg Merapi.   E^n weinig ten W^estcn der desa Tampir zgn op eene geringe boogte boven  den beganen grond welke aldaar terrasgew^ze afloopt, nademaal die landen vroe»  ger tot r^stvelden gediend bebben, docb nu gebeel en al met koB^boomen geplant  z^n, nog eenige beelden en losse, zoowel gave als gebroken"
OV_1924,1924,volcanic_arch_v_merapi,Volcanic+archaeological: Merapi,Merapi,,,Tjandi Peta,True,True,,Tjandi Peta; tempel; tempel; tempel,Merapi,,142,"ERSLAG, DERDE EN VIERDE KWARTAAE 1925    De Javanen verkalen dai er in zeer oude igden een tempel gestaan heeft digt  de Dbesa, welke tbans nog den naam draagt van Tjandi Peta, dezelve ligt  twee palen van Selo verw^dexd en 8 palen van den grooten weg welke van Semarang  naar Solo gaat; de bergweg naar hei buitenverblgf van den Resident van Solo> te  Agl4 digt b^ Solo, gaat langs dit dorp. De Javanen verkalen dat de overbl^fselen  van dezen tempel gekeel z^n verdwenen, doordat zick van den berg Merapi af een  zeer diep en breed ravi^n heeft gevormd, hetwelk eenige weinige palen ver ter regter  z^de van den bergweg van Agl^ naar den grooten weg loopt, en hetwelk men daama  moet doortrekken; dit rav^n zoude karen loop genomen hebben joist onder den  tempel door, waardoor dezelve geheel is in"
OV_1924,1924,volcanic_arch_v_merapi,Volcanic+archaeological: Merapi,Merapi,,,tempel,True,True,,tempel; tempel; monumenten,Merapi,,142,"reed ravi^n heeft gevormd, hetwelk eenige weinige palen ver ter regter  z^de van den bergweg van Agl^ naar den grooten weg loopt, en hetwelk men daama  moet doortrekken; dit rav^n zoude karen loop genomen hebben joist onder den  tempel door, waardoor dezelve geheel is ingestort. Ik heb daar ter plaatse eenige  nasporingen gedaan in het diepe rav^n zelve, om te zien, of er nog eenige gebeeld*  houwde of bewerkte steenen te vinden waren, dock de sterke bergstroomen, welke  in den regent^d van den Merapi af door dit ravi^n keen vloegen, hebben waar*  sck^nl^k de kenmerken van bewerking reeds lang aan die steenen ontnomen, of  dezelve verre weg doen spoelen,   Het eenigste wat nog van dien tempel rest z^n eenige beelden, welke tkans  op het buitenverbl^f van den Resident van Solo te Agl4 gevon"
OV_1924,1924,volcanic_arch_tephra,Volcanic+archaeological: tephra/ash/tuff,tufen,,,Tempelanlage,True,True,,Tempelanlage,tufen,,144,"e Felsentempeb pura L^langon mit dem kleinen Weiher, der  die heiligen djulit*Fische enth^t. Beide werden von den Baline 3 en als sehr alte  St^dte der Verehrung angesehen. Der pura LSlangon soli aus dem Jahre 8^1 {Qaka)  datieren, was man aus den daselbst beHudlichen Steinskulpturen herauszulesen  glaubt. Es beBndet sich daselbst ein mSlchtiger, aus dem anstehenden Felsen heraos*  gehauener Elephant, welcher die ganze Tempelanlage beherrscht. Zur Rechten fuhren  einige, in den Felsen gehauene Stufen, die von zwei katzenartigen Tieren, angeblich  Tiegem flankiert werden, nach einer kleinen Estrade, auf der sich weiterhin drei,  ziemlich stark verwitterte Bildnisse befinden. Diese SteinBguren stellen angeblich  Qiva und zwei padandas vor. Sie sind jedoch bios hingestellt worden und befanden"
OV_1924,1924,volcanic_arch_volcanic_general,Volcanic+archaeological: volcanic reference,vulkanischen,,,Tempels,True,True,,Tempels; Tempelpforten,vulkanischen,,145,"Untersuchung  zeigte jedoch, dass das Innere abgesehen davon, dass es sehr schwierig war nach  hinten zu gelangen, durchaus nichts bemerkenswertes enthielt.   Eine Menge intressanter Anhaltspunkte, wenn auch von wenig bedeutender  Art ergab aber eine Durchsuchung des steinigen Abhanges in der N^e dieses  Tempels und der zwischen ihm und dem pura L8langon gelegenen Partie.   Zu beiden Seiten des PSnSt-Fliisschens pflegen hier die Balinesen, wohl seit  Jahrhunderten schon das weiche Gestein, den vulkanischen Tuff (paras) zu brechen,  welcher zum Bau von Tempelpforten, Mauem und zur Anfertigung von togog dient*  Die SteinbrUche sind hier in ^.er Tat besonders gUnstig gelegen und das Material   de Vroom, De telwoorden in het Balineesch, T^d. L. T. cm Volk, deei XXI, pag. 177.   ) Ook genoemd G"
OV_1924,1924,volcanic_arch_tephra,Volcanic+archaeological: tephra/ash/tuff,Tuff,,,Tempels,True,True,,Tempels; Tempelpforten,Tuff,,145,"zeigte jedoch, dass das Innere abgesehen davon, dass es sehr schwierig war nach  hinten zu gelangen, durchaus nichts bemerkenswertes enthielt.   Eine Menge intressanter Anhaltspunkte, wenn auch von wenig bedeutender  Art ergab aber eine Durchsuchung des steinigen Abhanges in der N^e dieses  Tempels und der zwischen ihm und dem pura L8langon gelegenen Partie.   Zu beiden Seiten des PSnSt-Fliisschens pflegen hier die Balinesen, wohl seit  Jahrhunderten schon das weiche Gestein, den vulkanischen Tuff (paras) zu brechen,  welcher zum Bau von Tempelpforten, Mauem und zur Anfertigung von togog dient*  Die SteinbrUche sind hier in ^.er Tat besonders gUnstig gelegen und das Material   de Vroom, De telwoorden in het Balineesch, T^d. L. T. cm Volk, deei XXI, pag. 177.   ) Ook genoemd Goa Poerasari  "
OV_1925,1925,volcanic_arch_tephra,Volcanic+archaeological: tephra/ash/tuff,asche,,,beeld  van Malaka,True,True,,beeld  van Malaka; beeld Arckaeological; steenen beeld,asche,,28,"pigen naga (vgL het bronsje  van Oedjoeng Sampoeng, Karo-hoogvlakte, O. V. 1920 p, 75 en het steenen beeld  van Malaka^ B.E.F.E.O. XVIII); en nog eenige andere voorstellingen die tot dnsver  op Java niet zgn aangetroffen.   B^zonder fraaie exemplaren die met de beste bronzen van Midden*Java  zouden kunnen wed^veren z^n er onder de Nalandascbe vondsten niet aan te  w^zen* De staande Buddha-figuur, afgebeeld Arckaeological Survey Report Cmtral  Circle 1919^ — 20 pi. Ill, houdt de eer van het Nal^dasche bronsgieters-gilde hoog.  Als kunstwerk hebben vooral eenige vrouwenbeeldjes kwaliteiten, zonder nochtans in  de schaduw van de meesterstukken uit de Midden- Javaansche of Malangsche school  te kunnen staan. Over het algemeen z^n de beeldjes klein van stuk en tamel^k raw  bewerkt. Overwegend i"
OV_1925,1925,excavated,excavated,opgegraven ,,,tempel,True,True,desa B e,tempel; tempelwacbter; steenen beeld,lamongan,desa B e,30,"en in de schoot, in den kroon doodskop en halve maan, welke  beelden in de nissen van bet dak z^n opgesteld geweest; verder een tweetal op bet  terrein ten Zuiden van bet bouwwerk gevonden twee-armige beelden met gekruiste  beenen^ die Buddbistiscb zouden kunnen z^n; een op Europeescb wgze zittende  godbeid, boofdeloos^ met twee adoranten; een op bet Noordel^ke terrein aangetrof-  fen kop van Manju^ri met halve maan in den bals en actn de recbterz^de een lotus;  en een ten Zuiden van den tempel opgegraven vierboofdige Brabman-kop.   Een merkwaardig bronzen ruiterfigum-tje, gevonden in de desa B e n t j e, onder-  distr, Kedoeng djadjang, distr. Ranoe lamongan, afd. Loemadjang, wordt in B^lage  D besproken.   Door den Resident van Kedin werd de vondst gerapporteerd van een  tweetal steenen "
OV_1925,1925,volcanic_arch_v_lamongan,Volcanic+archaeological: Lamongan,lamongan,,,tempel,True,True,desa B e,tempel; tempelwacbter; yoni; steenen beeld,lamongan,desa B e,30,"den van bet bouwwerk gevonden twee-armige beelden met gekruiste  beenen^ die Buddbistiscb zouden kunnen z^n; een op Europeescb wgze zittende  godbeid, boofdeloos^ met twee adoranten; een op bet Noordel^ke terrein aangetrof-  fen kop van Manju^ri met halve maan in den bals en actn de recbterz^de een lotus;  en een ten Zuiden van den tempel opgegraven vierboofdige Brabman-kop.   Een merkwaardig bronzen ruiterfigum-tje, gevonden in de desa B e n t j e, onder-  distr, Kedoeng djadjang, distr. Ranoe lamongan, afd. Loemadjang, wordt in B^lage  D besproken.   Door den Resident van Kedin werd de vondst gerapporteerd van een  tweetal steenen beelden op bet woonerf van een inlander te SoemberrSdja^  onderdistr. Grogol, distr. Madjarata, afd. Kediri. Bl^kens bet door den bouwk. adj.  Insp. ingestelde"
OV_1925,1925,volcanic_arch_v_semeru,Volcanic+archaeological: Semeru,Smeroe,,,inscriptie,True,True,,inscriptie; inscriptie; inscriptie,Smeroe,,32,"linker bovenLoelqe van een beschreven steen gevonden (afm. 13 X 11 X 5  C.M., Mus. Bat. D 149). Het regelmatige, fraai uitgevoerde schrift is niet ongel^k  aan dat van de inscriptie van 1273. Transscriptie :   //ri[ng] gr[S]h mwang ki[  dLarmmat^LSr sIma n^[  sogatapaksa mu{   Een belooning werd uitgeloofd voor het vinden van nog andere stukken.   Op het in 1919 door den Leer S. W. G- Gisius ontdekte steenblok met  inscriptie aan den Westeli^ken oever van de Ranoe Kembala (Noordhelling van den  Smeroe, distr. Kandangan, afd. Loemadjang, res. Pasoeroean, zie O. V. 1920, p. 100).  werd in April jl. door den Wedana van Kandangan een jaartal, 1232, ontdekt, het-  geen aan den Leer Gisius was ontgaan. De t.a.p. geopperde onderstelling, dat de in  de inscriptie genoemde bedevaartganger Mpu Kame^"
OV_1925,1925,volcanic_arch_v_lamongan,Volcanic+archaeological: Lamongan,lamongan,,,Tjandi Singasari,True,True,,Tjandi Singasari; beeld van een; beeld van terz; Bronzen beeld,lamongan,,38,"n,  thans Mus. Bat. D 82.   Beschreven steen-fragment  (stichtingsoorkonde).   7947   99   99   Tjandi Singasari^ afd.  Malang, thans te Bangkok.   Fragment van het achter-  stuk Ganeyabeeld.   7948   99   99   id.   Zelfde^ van den anderen  kant.   7949   99   9 *   DjatimSrta, distr. Bala-  poelang, afd. T^gal, thans  Mus. Bat. No. 767b en  Bent^, distr. Ranoelamo-  ngan, thans Mus. Bat.   Twee bronzen ruiter-  beeldjes.   7960   99   9 *   Coll. Klsiring te Djoisja  en Bentj 4 distr. Ranoe-  lamongan, thans Mus. Bat.  No. 726b, 726a.   Bronzen hert, bronzen rund  en twee bronzen ruiter-  beeli^es.   7961   99   i   99   Thans Mus. Bat. Ethnogr.   Bronzen ketel met voor-  stelling van menschen  en dieren.   7952   99   99   id.   Zelfde van den anderen  kant.   7953   99   99   Kota Bang"
OV_1925,1925,depth_voet,X voet in den grond,30 voeten in den grond,9.14,voet,Ruine van Tjandie,True,False,Residentie Djokdjokarta,Ruine van Tjandie; beeld voorstellende; beeld scb; beeld ter,,Residentie Djokdjokarta; Residentie Djokdjakarta,45,bbend laten  we hier volgen.   De inventaris is niet door Dieduksman geteekend; dat iii| van z^n hand is bl^kt ait  de mededeehng ondor No. 9.     62 OUDHEIDKUNDIG VERSLAG. EERSTE EN TWEEDE KWARTAAL 1926    Ly^t mn s^er^chiUendc oudhcden u^apend en ^cLgedeentcn in ringen \^erzameld  door Jacob Anthonie Di^ukdman te Djokdjakarta Jam.   1. Een zilvere Indoebeeld voorstellende afgod betoro Wisnoe zittende op de  troon op eene lunning de hoogte van 7 Centimeter de breedte van 4 Centimeter  gevonden 30 voeten in den grond tgdens uitgraven van een put op Prabanan  Residentie Djokdjokarta die beeld scb^n voor christus geboorte.   2. Een metalen oud Wisnoebeeld ter hoogte van 12 Centimeter b^ een  diameter van 7 Centimeter voorstellende zittende man leunende op z^n dampar en  de linkerhand houdend
OV_1925,1925,depth_voet,X voet in den grond,"20 
voeten in den grond",6.1,voet,Ruine van Tjandie,True,False,Residentie Djokdjakarta,Ruine van Tjandie; beeld ter; beeld ter; beeld waarvan,,Residentie Djokdjakarta; Residentie  Djokdjakarta; Residentie Soerakarta,45,"voor christus geboorte.   2. Een metalen oud Wisnoebeeld ter hoogte van 12 Centimeter b^ een  diameter van 7 Centimeter voorstellende zittende man leunende op z^n dampar en  de linkerhand houdende een bloem Djojokesoemo vast, (Djojokesoemo beteekent  hertrouwd in den str^d) javaansche benaming Betoro TVisnoe (opgegraven in de oude  Ruine van Tjandie Djograng, Residentie Djokdjakarta tgdens bet graven van een  waterleiding).   3. Een gouden boede kaloong met soorten van edelgesteentjes gevonden 20  voeten in den grond met bet maken van een put op goenoong Kidool Residentie  Djokdjakarta.   A. Een metalen staande Boedabeeld ter hoogte van \4 Centimeter bij een  diameter van 7 Centimeter zi^nde afgod Betoro Goeroe met z^n 8 armen gewapcnd,  b9 is de beschermer der goden gevonden 25 voeten ond"
