volume,year,match_type,match_desc,match_text,depth_m,depth_unit,site_name,has_site,has_volcanic,location,sites_nearby,volcanic_nearby,locations_nearby,page_est,context
OV_1924,1924,volcanic_arch_v_merapi,Volcanic+archaeological: Merapi,Merapi,,,Tjandi Loemboeng,True,True,desa Sengi,Tjandi Loemboeng; Tjandi Asoe in; Tjandi Loemboeng; tjandi werden 11; tempels,Merapi,desa Sengi,70,"eid tot  logeeren benomen werd, moesten de werkzaambeden worden afgebroken en keerde  rapp. naar Ojokja terug. Begin van bet eerste kwartaal 1926 zullen de voorzieningen  aan de overige tempels op bet Di*dng-plateau ter band genomen worden.   Voor de overige werkzaambeden zie onder § 9.   V trying van den Fotcgraaj-Teekenaar.   Derde en vitrde k^^artaaL In aansluiting aan de werkzaambeden in bet tweede  kwartaal zette rapporteur bet werk voort aan Tjandi Loemboeng, op de ""West-  belling van den Merapi in de desa Sengi. Van 6— 16 Juni werden de werkzaambeden  onderbroken en te Djokja Tjandi Asoe in teekening gebracht. Van 17^25 Juli werd  ontgraafwerk verricht op de W^estzgde van Tjandi Loemboeng; aan de Noordzgde  werd op ad vies van den bouwk. Inspecteur niet gegraven, aangezien een zeer "
OV_1924,1924,exposed,exposed/uncovered,blootgelegd,,,tjandi werden 11,True,False,,tjandi werden 11; Tjandi Prambanan; ontgraving,,,71,"t Hgt. Van de tjandi werden 11  opnamen gemaakt (18 X 2-J) ; geteekend werden: vooraanzicht W^estzgde, z^aanziebt  Zuidzijde, aebteraanziebt Oostzijde en bovenaanziebt.   Den 25sten November werd, ingevolge een den vorigen dag van den Bouwk.  Inspecteur ontvangen opdraebt, aangevangen met bet onderzoek naar bet beloop  van den 2den en 3den ringmuur van Tjandi Prambanan. Op bet Oosten werd met  de ontgraving aangevangen; onmiddell^k werd een gedeelte van den 2den ringmuur,  noordelijk van de as, blootgelegd. In bet gebeel waren nog twee lagen andesiet-  steenen aanwezig; bier en daar werd naast dezen muur nog de derde daarboven  gelegen bebbende laag teruggevonden. Elen reconstructie-teekening van dezen ringmuur  zou voorbarig zgn, daar missebien nog meerdere stukken elders en wel voomamel^"
OV_1924,1924,depth_m,op een diepte van X,op een diepte van 0 ,0.0,meter,ontgraving,True,False,,ontgraving; ontgraving,,,71,"k van de as op bet Oosten. Den 2den Dec.  braebt de verdere ontgraving v^ den 2den muur aan bet Uebt, dat deze een voorsprong  bad; deze werd opgemeten, en in kaart gebraebt. Noordel^k van de as was alles    i    \    OUDHEIDKUNDIG VERSLAG, DERDE EN VIERDE KWARTAAL 1925    87    nog intact (d.w.z. de fundeerlng), doch Zuidel^k daarvan lag alles door elkaar en  was er geen verband meer te vinden.   Den Ssten werden in den Noordhoek van dezen Oostelqken voorsprong zeven  aardewerk-potten gevonden op een diepte van 0 80 M. en alle onderstboven bij en  op elkaar liggend (plattegrond onder letter B).   Er werd doorgewerkt tot den 16den Dec., dock zonder verder resultaat.   Van den 16den tot den 27sten heeft rapporteur door ziekte geen leiding aan  de ontgraving kunnen geven; dat werd gedurende "
OV_1924,1924,excavated,excavated,opgegraven ,,,Tjandi Ngawen,True,False,,Tjandi Ngawen; tempel; Tempeltje; Tempeltje,,,89,"X12   8-6-'25   Modjokerto (afd.) thans in  partic. bezit. in Nederl.   Twee gouden lingen {iin  met zegelplaat).   7487   13X18   2-7-'26   Tjandi Ngawen, distr.  Moentilan (Magelang)   Voorbouw, beiderzgds van  den doorgang. Nis met  hoekpilaster en penant.  Recbtsche parti).   7488    Pf   id.   Id. id. met hoekpilaster.  Linksche partg.   7489    Pf   id.   Id. id. Binnenz^de vande  recbtsche part$.   7490   18X24   ll-7.'25   id.   Oostz^de, na gedeeltel^ke  herplaatsing van voor-  handen, opgegraven   bouwdeelen.   7491    pp   id.   Als 7490, tempel^eNo. II.  N oord»Oosthoek.   7492   13X18   18-7-'25   id.   Tempeltje No. II. Zuid-  Oosthoek na herplaat-  sing, met een gedeelte  van de balustrade.   7493    PP   id.   Als 7492. Noord-Oosthoek.   7494    PP   id.   Als 7492. Noord-O"
OV_1924,1924,excavated,excavated,Opgegraven ,,,ontgraving,True,False,district  Karangnongko,ontgraving; ontgraving; ontgraving,,district  Karangnongko,92,"19-9-’26   id.   V66r de ontgraving. Van  af het Zuid-Westen.   7648   99   99   id.   Id. id. Van af het Znid-*  Oosten.   7649   99   99   (   \   < id.   «   <   Id. id. Van af het Noord*  Oosten.          OUDHEIDKUNDIG VERSLAG. DERDE EN VIERDE KWARTAAL 1926 111    Nummer   FonoMt   Gedateerd   Plaats   Omsdunjving   7660   18x24   19-9.'25   Batoro*gono^ district  Karangnongko, Klaten.   V66r de ontgraving. Van  af bet Zuiden.   7661   13 X 18   26-9-'26   id.   Gedurende de ontgraving.  Opgegraven fragmenten.   7662   PP    id.   Id. id.   7663   pp    id.   Id. id.   7664   pp    id.   Id. id.   7666   pp    id.   Id. id.   7666   18x24   30-9-'26   DjStis b. d. kali Tjode, ten  Noorden v. d. grootenweg  Djogja— Solo« afd.  Mataram.   Restanten van natuur-  steenmuren.   7657     id."
OV_1924,1924,excavated,excavated,opgegraven ,,,tempel,True,False,,tempel; tempelingang; Tempelingang; ontgraving; ontgraving,,,99,"i^k behoorende  bg tempel No. 11.   7814   13X18   7-10-'26   1   Batoro gono, distr. Ksu  rangnongko, afd. Klaten.   f   Na de ontgraving. Frag-  ment van een Brahma,  opgedolven a, d. Znid-  zijde.           OUDHEIDKUNDIG VERSLAG. DERDE EN VIERDE KWARTAAL 1925 129    Nummer   Formaat   Gedateerd   Plaats   Omsclmj ving   7815   13X18   710'25   Batoro gono, distr, Ka-  rangaongko, Afd. Klaten.   Na de ontgraving. Frag*  ment van een Brahma-  beeldje. Voorz^de. Een  kop van een ^iwa-  beeldje, opgegraven a. d.  Zuid^Oostzi^de.   7816    99   id«   id. id. Makara-trapuit-  loopers.   7817   99   99   id.   id. id. Kleine ksla-kop  en fragment van (ver-  moedelgk) eene tympan  boven den tempelingang.   7818   »   99   id.   id. id. Tempelingang-   dorpel, Zeldzaam exem-  plaar.   7819   99 "
OV_1924,1924,volcanic_arch_tephra,Volcanic+archaeological: tephra/ash/tuff,asche,,,tempelingang,True,True,,tempelingang; beeld worden; Nandi; Mahakala,asche,,103,"het lotuskussen en op de details van het  beenkleed (slippen naast de heupen; plooien ter weersz^den van de beenen), welke  bg beide^beelden een sterke gel^kenis vertoonen. Van den baard van den Guru is  nog juist het puntige uiteinde zichtbaar. Oe in de linkerhand gedragen kamandalu  heeft niet den bol-ronden vorm van het kruikje der Javaansche guru's, maar is  afgeplat. Overigens kan ook van dit beeld worden gezegd, dat het zuiver Midden-  Javaansch van st^l is.   De Nandi^wara van het Bataviasche Museum (PL 31 c) en de Mahakala te  Kombeng (PL 31 d) vormen bl^kens de gelijke hoogten der figuren en de maten van  de achterstukken een paar. Z 9 voeren de gewone wapens, de eerste een knots, de  tweede een drietand, en houden het lichaam een weinig naar op zijde gewend, in de  richting van d"
OV_1924,1924,burial,buried/sunk in ground,in den grond gevonden,,,beeldhouwwerken,True,False,,beeldhouwwerken; beeldje cn; beeld wordt,,,110,"ten w^ geen gronden  aanwezig om voor de laatste groep een andere berkomst dan voor de eerste  aan te nemen. Zoolang niet nieuwe feiten en gegevens van tegengestelde strekking  aan bet licbt komen, houden w^ den Hindoe-Javaanschen of -Sumatraanscben oorsprong  van de kunst, welke aan de Koeteiscb-Buddhistiscbe beeldhouwwerken bet aanz^n  beeft gegeven, voor verreweg bet waarscb^nl^kst.   De Ryk^dUraden mn KoeteL   Volgens Tromp zgn bet gouden Wi§nu-beeldje cn de gouden scbildpad  (PL 35 a en c) in den grond gevonden te Moeara Kaman (Markaman). behooren  met de gouden, opengewerkte o e n t ) a 1 (PL 35 b) en nog een een-en-twintig tal  andere voorwerpen (waaronder de kop van een steenen godenbeeld) tot de rgks-  sieraden (karadja^n) van Koetei Het \Visnu-beeld wordt door den Kroonprins   • "
OV_1924,1924,discovered,brought to light,te voorschijn gekomen,,,,False,False,afdeeling Bojolali,,,afdeeling Bojolali,134,"onumenten, die zich in niet onbelangrgk aantal in   de tegenwoordige afdeeling Bojolali moeten hebben bevonden, is slechts weinig bekend;  voor een goed deel berust al wat wij daarvan weten op twee oudheidkundige reizen,  die van Hoepermans in 1866 en die van Knebel in 1910 *); in de laatste jaren is  de Oudheidkundige Dienst gelukkig bezig, door onderzoek ter plaatse hun mede-  deelingen aan te vullen. De schaarschheid der gegevens doet ons met te meer  belangs telling kennis nemen van onlangs te voorschijn gekomen beschrgvingen van  enkcle dezer oudheden uit 1841, en die belangstelling groeit nog door de persoon  van den opsteller. Ze z^n namelijk van de hand van niemand minder dan Dr. C. J.  van der Vlis.   Deze geleerde, van 1837 tot 1842 (het jaar van zgn overlijden) te Soerakarta  we"
OV_1924,1924,volcanic_arch_v_merapi,Volcanic+archaeological: Merapi,Merapi,,,tempel,True,True,desa Tampir zgn,tempel; Ganesa,Merapi,desa Tampir zgn,138,"dezer putten de kambodja->boom geplani is,  welke alleen bg de graven gevonden wordt, en de steen, welke op vele graven  gevonden en nog tot grafsteen gebruikt wordt, bebbende deze gedaante *), ook bg ver-  scbeidene wellen aanwezig is, Duidelijk bl^kt bet, dat deze steenen aldaar eerst in  later en t^d geplaatst z^n. eene andere wel beb ik een paar gebroken Ganesa*  beelden gevonden.   10 October 1841.   2. Oudheden op Tampir, gelegen 3 palen Westelgk van Bojolali,  op de belling van den berg Merapi.   E^n weinig ten W^estcn der desa Tampir zgn op eene geringe boogte boven  den beganen grond welke aldaar terrasgew^ze afloopt, nademaal die landen vroe»  ger tot r^stvelden gediend bebben, docb nu gebeel en al met koB^boomen geplant  z^n, nog eenige beelden en losse, zoowel gave als gebroken"
OV_1924,1924,burial,buried/sunk in ground,in den grond gezakt,,,tempel,True,False,,tempel; tempel; tempel; tempelplaats; beeld met,,,140,"mannenbeeld met de linkerhand rus*  tende op de d^, terw^l de regterhand op een knods rust* Een weinig Zoidwaarts  lag een ander mannenbeeld met de linkerhand op de d^ rostende en in de naar  beneden gestrekte regterhand een, zoo het schgnt afgebrokmi stengd eener blomn  vasthoudende.   Verder lagen op deze plants nog zeer vele hoeksteenen welke dnidel^ke  bewgzen zi^n van eenen vroeger aldaar aanwezig geweest z^nden (tempel) zooals ook  eenige capitelen b.v» * *), Alle waren echter een weinig in den grond gezakt* Een der  capitelen zeer fraai met bloemwerk bewerkt, lag op eenen kleinen a^tand beneden  de hoogte, waarop de tempel gestaan zal hebben.   Een weinig ten Oosten van die plants zat een zeer groot beeld diep in den  grond, alleen het hoofd met een kroon versierd en een zeer klein "
OV_1924,1924,volcanic_arch_v_merapi,Volcanic+archaeological: Merapi,Merapi,,,Tjandi Peta,True,True,,Tjandi Peta; tempel; tempel; tempel,Merapi,,142,"ERSLAG, DERDE EN VIERDE KWARTAAE 1925    De Javanen verkalen dai er in zeer oude igden een tempel gestaan heeft digt  de Dbesa, welke tbans nog den naam draagt van Tjandi Peta, dezelve ligt  twee palen van Selo verw^dexd en 8 palen van den grooten weg welke van Semarang  naar Solo gaat; de bergweg naar hei buitenverblgf van den Resident van Solo> te  Agl4 digt b^ Solo, gaat langs dit dorp. De Javanen verkalen dat de overbl^fselen  van dezen tempel gekeel z^n verdwenen, doordat zick van den berg Merapi af een  zeer diep en breed ravi^n heeft gevormd, hetwelk eenige weinige palen ver ter regter  z^de van den bergweg van Agl^ naar den grooten weg loopt, en hetwelk men daama  moet doortrekken; dit rav^n zoude karen loop genomen hebben joist onder den  tempel door, waardoor dezelve geheel is in"
OV_1924,1924,volcanic_arch_v_merapi,Volcanic+archaeological: Merapi,Merapi,,,tempel,True,True,,tempel; tempel; monumenten,Merapi,,142,"reed ravi^n heeft gevormd, hetwelk eenige weinige palen ver ter regter  z^de van den bergweg van Agl^ naar den grooten weg loopt, en hetwelk men daama  moet doortrekken; dit rav^n zoude karen loop genomen hebben joist onder den  tempel door, waardoor dezelve geheel is ingestort. Ik heb daar ter plaatse eenige  nasporingen gedaan in het diepe rav^n zelve, om te zien, of er nog eenige gebeeld*  houwde of bewerkte steenen te vinden waren, dock de sterke bergstroomen, welke  in den regent^d van den Merapi af door dit ravi^n keen vloegen, hebben waar*  sck^nl^k de kenmerken van bewerking reeds lang aan die steenen ontnomen, of  dezelve verre weg doen spoelen,   Het eenigste wat nog van dien tempel rest z^n eenige beelden, welke tkans  op het buitenverbl^f van den Resident van Solo te Agl4 gevon"
OV_1924,1924,volcanic_arch_tephra,Volcanic+archaeological: tephra/ash/tuff,tufen,,,Tempelanlage,True,True,,Tempelanlage,tufen,,144,"e Felsentempeb pura L^langon mit dem kleinen Weiher, der  die heiligen djulit*Fische enth^t. Beide werden von den Baline 3 en als sehr alte  St^dte der Verehrung angesehen. Der pura LSlangon soli aus dem Jahre 8^1 {Qaka)  datieren, was man aus den daselbst beHudlichen Steinskulpturen herauszulesen  glaubt. Es beBndet sich daselbst ein mSlchtiger, aus dem anstehenden Felsen heraos*  gehauener Elephant, welcher die ganze Tempelanlage beherrscht. Zur Rechten fuhren  einige, in den Felsen gehauene Stufen, die von zwei katzenartigen Tieren, angeblich  Tiegem flankiert werden, nach einer kleinen Estrade, auf der sich weiterhin drei,  ziemlich stark verwitterte Bildnisse befinden. Diese SteinBguren stellen angeblich  Qiva und zwei padandas vor. Sie sind jedoch bios hingestellt worden und befanden"
OV_1924,1924,volcanic_arch_volcanic_general,Volcanic+archaeological: volcanic reference,vulkanischen,,,Tempels,True,True,,Tempels; Tempelpforten,vulkanischen,,145,"Untersuchung  zeigte jedoch, dass das Innere abgesehen davon, dass es sehr schwierig war nach  hinten zu gelangen, durchaus nichts bemerkenswertes enthielt.   Eine Menge intressanter Anhaltspunkte, wenn auch von wenig bedeutender  Art ergab aber eine Durchsuchung des steinigen Abhanges in der N^e dieses  Tempels und der zwischen ihm und dem pura L8langon gelegenen Partie.   Zu beiden Seiten des PSnSt-Fliisschens pflegen hier die Balinesen, wohl seit  Jahrhunderten schon das weiche Gestein, den vulkanischen Tuff (paras) zu brechen,  welcher zum Bau von Tempelpforten, Mauem und zur Anfertigung von togog dient*  Die SteinbrUche sind hier in ^.er Tat besonders gUnstig gelegen und das Material   de Vroom, De telwoorden in het Balineesch, T^d. L. T. cm Volk, deei XXI, pag. 177.   ) Ook genoemd G"
OV_1924,1924,volcanic_arch_tephra,Volcanic+archaeological: tephra/ash/tuff,Tuff,,,Tempels,True,True,,Tempels; Tempelpforten,Tuff,,145,"zeigte jedoch, dass das Innere abgesehen davon, dass es sehr schwierig war nach  hinten zu gelangen, durchaus nichts bemerkenswertes enthielt.   Eine Menge intressanter Anhaltspunkte, wenn auch von wenig bedeutender  Art ergab aber eine Durchsuchung des steinigen Abhanges in der N^e dieses  Tempels und der zwischen ihm und dem pura L8langon gelegenen Partie.   Zu beiden Seiten des PSnSt-Fliisschens pflegen hier die Balinesen, wohl seit  Jahrhunderten schon das weiche Gestein, den vulkanischen Tuff (paras) zu brechen,  welcher zum Bau von Tempelpforten, Mauem und zur Anfertigung von togog dient*  Die SteinbrUche sind hier in ^.er Tat besonders gUnstig gelegen und das Material   de Vroom, De telwoorden in het Balineesch, T^d. L. T. cm Volk, deei XXI, pag. 177.   ) Ook genoemd Goa Poerasari  "
OV_1925,1925,exposed,exposed/uncovered,blootgelegd,,,tempel,True,False,,tempel; tempel; monumentje; ontgraving; ontgraving,,,26,"Voorts werd  een aanvang gemaakt met de ontgraving van bet monumentje ten Noorden van den  boofdtempel (stSpa-restant), waarvan vermeld kan worden dat aan de Oostzijde een  trap is. De juiste afmetingen en bet aantal treden z^n belaas niet meer na te gaan.  Verder werd begonnen met bet ontgraven van bet terras voor den boofdtempel en  de twee monnmentjes ten 2uiden daarvan. De ringmuur en de boofdtoegang  biervan werden ook bereids onderhanden genomen. De laatste werd aan debinnen-  z^de reeds blootgelegd, docb is van een juisten vorm van de trap, tot nu toe, niets terug  te vinden. Opgemerkt dient te worden, dat over bet algemeen betgeen bedolven is  geweest er nog meer vervallen uitziet dan betgeen boven den grond staat.   Aan bovengenoemde gebouwtjes en muren wordt momenteel nog gewerkt"
OV_1925,1925,excavated,excavated,opgegraven ,,,,False,False,,,,,27,"orstellingen en den aard van verschillende ma^dala's zouden kunnen  verkregen worden, niet te onzer beschikking. Eindelijk zou niet zonder bgzondere  verguxming van den Director General de bg een bespreking onmisbare afbeeldingen  kunnen worden gereproduceerd. e bepalen ons dus tot eenige aanteekeningen van  algemeenen aard en laten die aansluiten bij wat door ons op grond van de enkele  reeds gepubliceerde afbeeldingen van Nalanda-bronzen vroeger is opgemerkt : dat  de in ket bedoelde klooster opgegraven voorwerpen een treffende gel^kenis met de  Hindoe-Javaanscke vertoonen. Nu w^ de foto^s van een 80-tal Nalanda-bronzen  voor ons kebben liggen, kunnen w^ met grooter beslistheid spreken dan wq in  1925 konden doen; van die 80 voorsteUingen zgn er koogstens een tiental die  vastelandscke i"
OV_1925,1925,volcanic_arch_tephra,Volcanic+archaeological: tephra/ash/tuff,asche,,,beeld  van Malaka,True,True,,beeld  van Malaka; beeld Arckaeological; steenen beeld,asche,,28,"pigen naga (vgL het bronsje  van Oedjoeng Sampoeng, Karo-hoogvlakte, O. V. 1920 p, 75 en het steenen beeld  van Malaka^ B.E.F.E.O. XVIII); en nog eenige andere voorstellingen die tot dnsver  op Java niet zgn aangetroffen.   B^zonder fraaie exemplaren die met de beste bronzen van Midden*Java  zouden kunnen wed^veren z^n er onder de Nalandascbe vondsten niet aan te  w^zen* De staande Buddha-figuur, afgebeeld Arckaeological Survey Report Cmtral  Circle 1919^ — 20 pi. Ill, houdt de eer van het Nal^dasche bronsgieters-gilde hoog.  Als kunstwerk hebben vooral eenige vrouwenbeeldjes kwaliteiten, zonder nochtans in  de schaduw van de meesterstukken uit de Midden- Javaansche of Malangsche school  te kunnen staan. Over het algemeen z^n de beeldjes klein van stuk en tamel^k raw  bewerkt. Overwegend i"
OV_1925,1925,excavated,excavated,opgegraven ,,,tempel,True,True,desa B e,tempel; tempelwacbter; steenen beeld,lamongan,desa B e,30,"en in de schoot, in den kroon doodskop en halve maan, welke  beelden in de nissen van bet dak z^n opgesteld geweest; verder een tweetal op bet  terrein ten Zuiden van bet bouwwerk gevonden twee-armige beelden met gekruiste  beenen^ die Buddbistiscb zouden kunnen z^n; een op Europeescb wgze zittende  godbeid, boofdeloos^ met twee adoranten; een op bet Noordel^ke terrein aangetrof-  fen kop van Manju^ri met halve maan in den bals en actn de recbterz^de een lotus;  en een ten Zuiden van den tempel opgegraven vierboofdige Brabman-kop.   Een merkwaardig bronzen ruiterfigum-tje, gevonden in de desa B e n t j e, onder-  distr, Kedoeng djadjang, distr. Ranoe lamongan, afd. Loemadjang, wordt in B^lage  D besproken.   Door den Resident van Kedin werd de vondst gerapporteerd van een  tweetal steenen "
OV_1925,1925,volcanic_arch_v_lamongan,Volcanic+archaeological: Lamongan,lamongan,,,tempel,True,True,desa B e,tempel; tempelwacbter; yoni; steenen beeld,lamongan,desa B e,30,"den van bet bouwwerk gevonden twee-armige beelden met gekruiste  beenen^ die Buddbistiscb zouden kunnen z^n; een op Europeescb wgze zittende  godbeid, boofdeloos^ met twee adoranten; een op bet Noordel^ke terrein aangetrof-  fen kop van Manju^ri met halve maan in den bals en actn de recbterz^de een lotus;  en een ten Zuiden van den tempel opgegraven vierboofdige Brabman-kop.   Een merkwaardig bronzen ruiterfigum-tje, gevonden in de desa B e n t j e, onder-  distr, Kedoeng djadjang, distr. Ranoe lamongan, afd. Loemadjang, wordt in B^lage  D besproken.   Door den Resident van Kedin werd de vondst gerapporteerd van een  tweetal steenen beelden op bet woonerf van een inlander te SoemberrSdja^  onderdistr. Grogol, distr. Madjarata, afd. Kediri. Bl^kens bet door den bouwk. adj.  Insp. ingestelde"
OV_1925,1925,volcanic_arch_v_semeru,Volcanic+archaeological: Semeru,Smeroe,,,inscriptie,True,True,,inscriptie; inscriptie; inscriptie,Smeroe,,32,"linker bovenLoelqe van een beschreven steen gevonden (afm. 13 X 11 X 5  C.M., Mus. Bat. D 149). Het regelmatige, fraai uitgevoerde schrift is niet ongel^k  aan dat van de inscriptie van 1273. Transscriptie :   //ri[ng] gr[S]h mwang ki[  dLarmmat^LSr sIma n^[  sogatapaksa mu{   Een belooning werd uitgeloofd voor het vinden van nog andere stukken.   Op het in 1919 door den Leer S. W. G- Gisius ontdekte steenblok met  inscriptie aan den Westeli^ken oever van de Ranoe Kembala (Noordhelling van den  Smeroe, distr. Kandangan, afd. Loemadjang, res. Pasoeroean, zie O. V. 1920, p. 100).  werd in April jl. door den Wedana van Kandangan een jaartal, 1232, ontdekt, het-  geen aan den Leer Gisius was ontgaan. De t.a.p. geopperde onderstelling, dat de in  de inscriptie genoemde bedevaartganger Mpu Kame^"
OV_1925,1925,excavated,excavated,opgegraven ,,,tempels,True,False,,tempels; beeld werd; Wisnu; Brahma; Wisnu,,,32,"1926    Dr. Van Stein Callenfels bestudeerde de basreliSfs van de Wisnu- en Brahman^  tempels te Prambanan en de plants van de bekende beelden der Wisnu-awafeira^s.  In samenwerking met den fotograaf-teekenaar werden voorloopig gunstige resultaten  verkregen. Over bet onderzoek, dat nog niet gebeel be^indigd is, zal t, z, t, a£zon*  derl^k gerapporteerd worden. (Zie ook p. 27).   De beer De Haan rapporteerde, dat te Singasari op dezelfde plek, waar  verleden jaar bet pracbtige spuierbeeld werd opgegraven (O. V. 1926, PL 11) een  mooie, maar bescbadigde Garuda-kop gevonden is. Het stuk is van dezelfde steensoort  gemaakt als bet beeld. Een voorloopig terrein-onderzoek leverde geen resultaten op.   § 7 . PrehUtorica.   In Januari werd bericbt ontvangen dat nab^ Bandoeng prebistoriscbe b^len "
OV_1925,1925,volcanic_arch_v_lamongan,Volcanic+archaeological: Lamongan,lamongan,,,Tjandi Singasari,True,True,,Tjandi Singasari; beeld van een; beeld van terz; Bronzen beeld,lamongan,,38,"n,  thans Mus. Bat. D 82.   Beschreven steen-fragment  (stichtingsoorkonde).   7947   99   99   Tjandi Singasari^ afd.  Malang, thans te Bangkok.   Fragment van het achter-  stuk Ganeyabeeld.   7948   99   99   id.   Zelfde^ van den anderen  kant.   7949   99   9 *   DjatimSrta, distr. Bala-  poelang, afd. T^gal, thans  Mus. Bat. No. 767b en  Bent^, distr. Ranoelamo-  ngan, thans Mus. Bat.   Twee bronzen ruiter-  beeldjes.   7960   99   9 *   Coll. Klsiring te Djoisja  en Bentj 4 distr. Ranoe-  lamongan, thans Mus. Bat.  No. 726b, 726a.   Bronzen hert, bronzen rund  en twee bronzen ruiter-  beeli^es.   7961   99   i   99   Thans Mus. Bat. Ethnogr.   Bronzen ketel met voor-  stelling van menschen  en dieren.   7952   99   99   id.   Zelfde van den anderen  kant.   7953   99   99   Kota Bang"
OV_1925,1925,depth_voet,X voet in den grond,30 voeten in den grond,9.14,voet,Ruine van Tjandie,True,False,Residentie Djokdjokarta,Ruine van Tjandie; beeld voorstellende; beeld scb; beeld ter,,Residentie Djokdjokarta; Residentie Djokdjakarta,45,bbend laten  we hier volgen.   De inventaris is niet door Dieduksman geteekend; dat iii| van z^n hand is bl^kt ait  de mededeehng ondor No. 9.     62 OUDHEIDKUNDIG VERSLAG. EERSTE EN TWEEDE KWARTAAL 1926    Ly^t mn s^er^chiUendc oudhcden u^apend en ^cLgedeentcn in ringen \^erzameld  door Jacob Anthonie Di^ukdman te Djokdjakarta Jam.   1. Een zilvere Indoebeeld voorstellende afgod betoro Wisnoe zittende op de  troon op eene lunning de hoogte van 7 Centimeter de breedte van 4 Centimeter  gevonden 30 voeten in den grond tgdens uitgraven van een put op Prabanan  Residentie Djokdjokarta die beeld scb^n voor christus geboorte.   2. Een metalen oud Wisnoebeeld ter hoogte van 12 Centimeter b^ een  diameter van 7 Centimeter voorstellende zittende man leunende op z^n dampar en  de linkerhand houdend
OV_1925,1925,excavated,excavated,opgegraven ,,,Ruine van Tjandie,True,False,Residentie Djokdjokarta,Ruine van Tjandie; beeld scb; beeld ter; beeld ter,,Residentie Djokdjokarta; Residentie Djokdjakarta; Residentie  Djokdjakarta,45,"on op eene lunning de hoogte van 7 Centimeter de breedte van 4 Centimeter  gevonden 30 voeten in den grond tgdens uitgraven van een put op Prabanan  Residentie Djokdjokarta die beeld scb^n voor christus geboorte.   2. Een metalen oud Wisnoebeeld ter hoogte van 12 Centimeter b^ een  diameter van 7 Centimeter voorstellende zittende man leunende op z^n dampar en  de linkerhand houdende een bloem Djojokesoemo vast, (Djojokesoemo beteekent  hertrouwd in den str^d) javaansche benaming Betoro TVisnoe (opgegraven in de oude  Ruine van Tjandie Djograng, Residentie Djokdjakarta tgdens bet graven van een  waterleiding).   3. Een gouden boede kaloong met soorten van edelgesteentjes gevonden 20  voeten in den grond met bet maken van een put op goenoong Kidool Residentie  Djokdjakarta.   A. Een metalen "
OV_1925,1925,depth_voet,X voet in den grond,"20 
voeten in den grond",6.1,voet,Ruine van Tjandie,True,False,Residentie Djokdjakarta,Ruine van Tjandie; beeld ter; beeld ter; beeld waarvan,,Residentie Djokdjakarta; Residentie  Djokdjakarta; Residentie Soerakarta,45,"voor christus geboorte.   2. Een metalen oud Wisnoebeeld ter hoogte van 12 Centimeter b^ een  diameter van 7 Centimeter voorstellende zittende man leunende op z^n dampar en  de linkerhand houdende een bloem Djojokesoemo vast, (Djojokesoemo beteekent  hertrouwd in den str^d) javaansche benaming Betoro TVisnoe (opgegraven in de oude  Ruine van Tjandie Djograng, Residentie Djokdjakarta tgdens bet graven van een  waterleiding).   3. Een gouden boede kaloong met soorten van edelgesteentjes gevonden 20  voeten in den grond met bet maken van een put op goenoong Kidool Residentie  Djokdjakarta.   A. Een metalen staande Boedabeeld ter hoogte van \4 Centimeter bij een  diameter van 7 Centimeter zi^nde afgod Betoro Goeroe met z^n 8 armen gewapcnd,  b9 is de beschermer der goden gevonden 25 voeten ond"
OV_1925,1925,depth_voet,X voet diep,25 voeten onder,7.62,voet,Ruine van Tjandie,True,False,Residentie Djokdjakarta,Ruine van Tjandie; Ruine van Boroboedor; Ruine van Tjandie; beeld ter; beeld waarvan,,Residentie Djokdjakarta; Residentie  Djokdjakarta; Residentie Soerakarta; Residentie Kadoe; Residentie Djokdjakarta,45,"enaming Betoro TVisnoe (opgegraven in de oude  Ruine van Tjandie Djograng, Residentie Djokdjakarta tgdens bet graven van een  waterleiding).   3. Een gouden boede kaloong met soorten van edelgesteentjes gevonden 20  voeten in den grond met bet maken van een put op goenoong Kidool Residentie  Djokdjakarta.   A. Een metalen staande Boedabeeld ter hoogte van \4 Centimeter bij een  diameter van 7 Centimeter zi^nde afgod Betoro Goeroe met z^n 8 armen gewapcnd,  b9 is de beschermer der goden gevonden 25 voeten onder de begane grond tgdens  bet graven van een put te Dorowatie Residentie Soerakarta.   5. Een metalen Boedabeeld waarvan de zitten beschadigd ter hoogte van  7 Centimeter, javaansche benaming afgod Betoro Bajoe gevonden t^dens bet graven  van een put in de Ruine van Boroboedor Resident"
